gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,ghs_count,ghs_sum,ghs_mean
"9340",Thalangalla,"3118120","3","31","3118",1960,2060,1.05102040816327
"9341",Thalangalla East,"3118090","3","31","3118",3193,3393,1.06263701847792
"9342",Thalangalla West,"3118095","3","31","3118",1790,2290,1.27932960893855
"9343",Thawalama  North,"3118040","3","31","3118",2083,8483,4.07249159865578
"9344",Thawalama Mookalana,"3118045","3","31","3118",1581,2081,1.31625553447185
"9345",Thawalama South,"3118050","3","31","3118",2940,4740,1.61224489795918
"9346",Weerapana East,"3118180","3","31","3118",1346,2146,1.59435364041605
"9347",Weerapana North,"3118165","3","31","3118",2325,2525,1.08602150537634
"9348",Weerapana South,"3118175","3","31","3118",6629,6629,1
"9375",Ihala Karagoda,"3148100","3","31","3148",1297,2797,2.15651503469545
"9349",Weerapana West,"3118170","3","31","3118",5739,6239,1.08712319219376
"9350",Agaliya,"3130065","3","31","3130",2208,4408,1.9963768115942
"9384",Magedara,"3148120","3","31","3148",1202,2302,1.91514143094842
"9351",Ampegama,"3130050","3","31","3130",2469,22469,9.10044552450385
"9352",Divithura,"3130045","3","31","3130",2234,5134,2.29811996418979
"9353",Divithura East,"3130035","3","31","3130",1618,14918,9.22002472187886
"9354",Divithura South,"3130070","3","31","3130",1632,3332,2.04166666666667
"9355",Ethkandura,"3130005","3","31","3130",3165,14165,4.47551342812006
"9359",Maddevila,"3130020","3","31","3130",1178,4378,3.71646859083192
"9370",Badungala,"3148200","3","31","3148",1294,1294,1
"9357",Hamingala,"3130055","3","31","3130",2019,2819,1.39623576027736
"9361",Nambara Atta,"3130030","3","31","3130",1437,2337,1.62630480167015
"9362",Nugethota,"3130060","3","31","3130",3290,15290,4.64741641337386
"9122",Hatangala,"3151025","3","31","3151",609,3709,6.09031198686371
"9460",Siyambalakote,"3315005","3","33","3315",881,2081,2.36208853575482
"9607",Mirijjavila,"3312115","3","33","3312",3432,122432,35.6736596736597
"8849",Eramulla,"3112225","3","31","3112",4376,9276,2.11974405850091
"545",Udattawa North,"2121040","2","21","2121",1957,1957,1
"9363",Old Colony,"3130010","3","31","3130",1444,22344,15.4736842105263
"9364",Pathawelivitiya,"3130095","3","31","3130",1633,1833,1.12247397428047
"10380",Weragampita,"3242135","3","32","3242",768,7368,9.59375
"13800",Yatadolawatta East,"1330090","1","13","1330",5374,7674,1.42798660215854
"9365",Pathawelivitiya North,"3130085","3","31","3130",3086,5786,1.8749189889825
"9366",Polgahavila,"3130040","3","31","3130",2133,6033,2.82841068917018
"9367",Thanabaddegama,"3130015","3","31","3130",1819,8119,4.46344145134689
"9368",Waduwelivitiya,"3130100","3","31","3130",2134,2734,1.28116213683224
"9135",Kalugalagoda,"3151145","3","31","3151",414,514,1.24154589371981
"9369",Waduwelivitiya North,"3130090","3","31","3130",1244,2744,2.20578778135048
"9466",Wanduruppa,"3315270","3","33","3315",935,17335,18.5401069518717
"9371",Beranagoda,"3148145","3","31","3148",2937,4637,1.57882192713653
"9372",Ella Ihala,"3148115","3","31","3148",1416,1716,1.21186440677966
"9373",Gahalakoladeniya,"3148040","3","31","3148",1296,1296,1
"9374",Hiriyamalkumbura,"3148185","3","31","3148",1244,1544,1.2411575562701
"9376",Ihala Nakiyadeniya,"3148050","3","31","3148",766,766,1
"9377",Ihala Thellambura,"3148060","3","31","3148",1907,3007,1.5768222338752
"9378",Ihala Walpala,"3148220","3","31","3148",850,1550,1.82352941176471
"11972",Watarappala,"1131015","1","11","1131",273,27573,101
"9380",Karagoda,"3148130","3","31","3148",1160,1260,1.08620689655172
"547",Udayagala,"2121210","2","21","2121",1967,2067,1.05083884087443
"9381",Kottawa,"3148075","3","31","3148",1621,3621,2.23380629241209
"12084",Alawala South,"1227425","1","12","1227",2367,2467,1.04224757076468
"8898",Ettiligoda South,"3139185","3","31","3139",459,20459,44.5729847494553
"9382",Kottawa East,"3148155","3","31","3148",1123,2423,2.15761353517364
"9383",Kottawa West,"3148160","3","31","3148",4394,8394,1.91033227127902
"9385",Magedara East,"3148110","3","31","3148",2587,6887,2.66215693853885
"9386",Magedara North,"3148105","3","31","3148",1374,3574,2.60116448326055
"9387",Moraketiya,"3148035","3","31","3148",4838,5738,1.18602728400165
"9389",Nakiyadeniya,"3148015","3","31","3148",2329,6129,2.63160154572778
"9390",Nakiyadeniya North,"3148020","3","31","3148",2900,4200,1.44827586206897
"9391",Nawala,"3148005","3","31","3148",2291,2291,1
"9392",Nevungala,"3148065","3","31","3148",1274,2774,2.17739403453689
"9393",Nevungala South,"3148070","3","31","3148",1281,1281,1
"9394",Pahala Karagoda,"3148135","3","31","3148",1557,2357,1.51380860629415
"9162",Galpottawala,"3109015","3","31","3109",1260,1760,1.3968253968254
"9395",Pahala Thellambura,"3148055","3","31","3148",1128,5628,4.98936170212766
"9396",Pahala Walpola,"3148215","3","31","3148",952,1252,1.31512605042017
"9169",Karandeniya South,"3109155","3","31","3109",519,3519,6.78034682080925
"11826",Udumulla South,"1106170","1","11","1106",298,26798,89.9261744966443
"9397",Polpagoda,"3148140","3","31","3148",980,1780,1.81632653061224
"9398",Polpagoda West,"3148190","3","31","3148",1922,2222,1.15608740894901
"9404",Udubettawa,"3148170","3","31","3148",1463,2263,1.54682159945318
"9399",Rathamalaketiya,"3148205","3","31","3148",2887,3287,1.138552130239
"9400",Thalgampala,"3148180","3","31","3148",655,755,1.15267175572519
"9405",Udubettawa West,"3148175","3","31","3148",945,3245,3.43386243386243
"9401",Thalgampala North,"3148165","3","31","3148",1117,4817,4.31244404655327
"9402",Thellambura North,"3148010","3","31","3148",1730,2130,1.23121387283237
"9403",Thellambura South,"3148080","3","31","3148",1007,1607,1.59582919563059
"9408",Wathogala,"3148030","3","31","3148",2395,2395,1
"9406",Udumalagala,"3148045","3","31","3148",1553,1553,1
"9407",Uduwella,"3148125","3","31","3148",2874,3174,1.10438413361169
"9415",Ambalantota South,"3315265","3","33","3315",679,7079,10.4256259204713
"9409",Wattehena,"3148025","3","31","3148",3068,3068,1
"9471",Aluthwewa,"3318205","3","33","3318",1611,6211,3.85536933581626
"9411",Yakkalamulla,"3148150","3","31","3148",1400,6400,4.57142857142857
"9412",Yakkalamulla East,"3148085","3","31","3148",653,5953,9.11638591117917
"9413",Yatamalagala,"3148095","3","31","3148",783,1583,2.02171136653895
"9414",Ambalantota North,"3315260","3","33","3315",971,16271,16.7569515962925
"9416",Barawakumbuka,"3315010","3","33","3315",3473,20573,5.92369709185142
"9417",Bataatha South,"3315205","3","33","3315",3368,31268,9.28384798099762
"9418",Battaatha North,"3315200","3","33","3315",4348,16348,3.75988960441582
"12321",Halpe,"1209415","1","12","1209",1661,3061,1.84286574352799
"9714",Heenatihathamuna,"3327120","3","33","3327",1046,1946,1.8604206500956
"9419",Beminiyanvila,"3315140","3","33","3315",3357,21457,6.39171879654453
"9420",Bolana North,"3315085","3","33","3315",699,4699,6.72246065808298
"9421",Bolana South,"3315155","3","33","3315",2132,7132,3.34521575984991
"9422",Deniya,"3315125","3","33","3315",3211,3711,1.15571473061352
"9424",Elegoda East,"3315135","3","33","3315",1710,2110,1.23391812865497
"9457",Ridiyagama,"3315055","3","33","3315",2082,4082,1.96061479346782
"9425",Elegoda West,"3315130","3","33","3315",1620,1820,1.12345679012346
"9426",Eraminiyaya,"3315115","3","33","3315",4479,12479,2.78611297164546
"9429",Handunkatuwa,"3315040","3","33","3315",2969,3069,1.03368137420007
"9427",Ethbatuwa,"3315105","3","33","3315",5309,5909,1.11301563382935
"9428",Godakoggala,"3315070","3","33","3315",3781,19081,5.04654853213436
"12322",Halpe,"1209125","1","12","1209",1188,6788,5.71380471380471
"9430",Hathagala,"3315210","3","33","3315",5704,71304,12.5007012622721
"9585",Tharaperiya,"3330075","3","33","3330",496,496,1
"9432",Hungama,"3315195","3","33","3315",3032,46632,15.3799472295515
"9433",Ihalagama,"3315120","3","33","3315",4094,9694,2.36785539814362
"9434",Jansagama,"3315090","3","33","3315",3017,22517,7.46337421279417
"9436",Kivula South,"3315215","3","33","3315",1424,19724,13.8511235955056
"9698",Punchiappujandura,"3306040","3","33","3306",3049,3349,1.09839291571007
"9203",Gonalagoda,"3124075","3","31","3124",429,429,1
"9437",Koggalla,"3315075","3","33","3315",2794,25194,9.01717967072298
"9861",Rubberwatta,"3309145","3","33","3309",1703,1803,1.05871990604815
"9459",Rote,"3315045","3","33","3315",5569,36369,6.53061590949901
"9439",Liyangasthota,"3315020","3","33","3315",24622,45722,1.85695719275445
"9442",Mahajandura,"3315035","3","33","3315",2096,2496,1.19083969465649
"9444",Mamadala North,"3315100","3","33","3315",1638,3938,2.4041514041514
"9445",Mamadala South,"3315095","3","33","3315",1245,8545,6.86345381526104
"9458",Rotawala,"3315170","3","33","3315",2020,8420,4.16831683168317
"9446",Miniethiliya,"3315180","3","33","3315",3122,7022,2.24919923126201
"9447",Modara Piliwala,"3315080","3","33","3315",1641,6541,3.98598415600244
"9450",Nonagama,"3315235","3","33","3315",1768,23568,13.3303167420814
"9448",Mulana,"3315110","3","33","3315",3968,10668,2.68850806451613
"9449",Murawesihena,"3315030","3","33","3315",2200,2400,1.09090909090909
"9451",Pallegama,"3315190","3","33","3315",2031,8731,4.29886755292959
"9452",Palugaha Godella,"3315165","3","33","3315",712,1812,2.54494382022472
"9453",Pingama,"3315185","3","33","3315",1601,1801,1.12492192379763
"9455",Puhulyaya,"3315255","3","33","3315",854,10554,12.3583138173302
"9461",Thaligala,"3315015","3","33","3315",1936,11736,6.06198347107438
"9462",Thawaluvila,"3315275","3","33","3315",963,8563,8.8920041536864
"9862",Saliyapura,"3309195","3","33","3309",2630,2630,1
"9216",Nagoda Ihala,"3124090","3","31","3124",989,2289,2.314459049545
"9463",Uhapitagoda,"3315175","3","33","3315",1416,6916,4.88418079096045
"8984",Kathaluwa East,"3154180","3","31","3154",298,9298,31.2013422818792
"9464",Walawewatta East,"3315150","3","33","3315",1046,3946,3.77246653919694
"9465",Walawewatta West,"3315145","3","33","3315",1652,8852,5.35835351089588
"9467",Welipatanvila,"3315245","3","33","3315",2235,20735,9.27740492170022
"9468",Wetiya,"3315025","3","33","3315",2478,11878,4.79338175948345
"9469",Abesekaragama,"3318090","3","33","3318",1639,2039,1.24405125076266
"9470",Achariyagama,"3318215","3","33","3318",832,1132,1.36057692307692
"8979",Kahawennagama,"3154080","3","31","3154",136,4336,31.8823529411765
"9472",Amarathungama,"3318065","3","33","3318",4048,11848,2.92687747035573
"9473",Angunakolapelessa,"3318220","3","33","3318",1221,19321,15.8239148239148
"9474",Attanayala East,"3318145","3","33","3318",1690,3490,2.06508875739645
"9227",Udawelivitiya West,"3124180","3","31","3124",727,727,1
"9475",Attanayala West,"3318150","3","33","3318",915,2515,2.74863387978142
"9476",Binkama,"3318105","3","33","3318",2159,2559,1.18527095877721
"9477",Bogamuwa,"3318180","3","33","3318",2863,11063,3.86412853650017
"9060",Kuleegoda West,"3136030","3","31","3136",471,3271,6.9447983014862
"9478",Dabarella North,"3318010","3","33","3318",2135,4635,2.17096018735363
"9479",Dabarella South,"3318030","3","33","3318",1460,2860,1.95890410958904
"9232",Udugama South,"3124230","3","31","3124",1536,2736,1.78125
"9548",Indiketiyagoda,"3330085","3","33","3330",667,667,1
"9480",Daha Amuna,"3318185","3","33","3318",3228,6228,1.92936802973978
"9481",Dandenigama,"3318115","3","33","3318",2608,5608,2.15030674846626
"9482",Debokkawa North,"3318050","3","33","3318",3232,13532,4.18688118811881
"9893",Ihala Muruthawela,"3325165","3","33","3325",981,1181,1.20387359836901
"9503",Makuladeniya,"3318165","3","33","3318",1019,1819,1.78508341511286
"9483",Debokkawa South,"3318045","3","33","3318",2513,10813,4.30282530839634
"9484",Dikwewa,"3318085","3","33","3318",3147,4347,1.3813155386082
"9485",Dimbulgoda,"3318140","3","33","3318",1366,4166,3.0497803806735
"9512",Thalamporuwa,"3318255","3","33","3318",1885,2285,1.21220159151194
"9486",Gajanayakagama,"3318130","3","33","3318",2523,11023,4.36900515259612
"9487",Gurunnehege Ara,"3318230","3","33","3318",2781,5681,2.04279036317871
"9488",Guruwala,"3318120","3","33","3318",3035,4735,1.56013179571664
"9490",Heenbunna,"3318160","3","33","3318",2552,3752,1.47021943573668
"9491",Helekada,"3318200","3","33","3318",1822,4922,2.70142700329309
"9492",Indigetawela,"3318250","3","33","3318",2775,3175,1.14414414414414
"9493",Jandura,"3318195","3","33","3318",4545,12645,2.78217821782178
"9494",Julamulla,"3318190","3","33","3318",3517,9917,2.81973272675576
"9495",Kailawelpotawa,"3318020","3","33","3318",1359,6059,4.45842531272995
"9497",Kankanamgama,"3318210","3","33","3318",2009,2709,1.34843205574913
"9513",Thalawa North,"3318035","3","33","3318",2289,14589,6.3735255570118
"9498",Karagahawala,"3318110","3","33","3318",1769,3269,1.84793668739401
"9499",Kariyamaditta,"3318005","3","33","3318",1996,2296,1.15030060120241
"9501",Kohombagaswewa,"3318080","3","33","3318",1937,2937,1.5162622612287
"9502",Kotawaya,"3318235","3","33","3318",1729,8529,4.93290919606709
"9504",Meda Ara,"3318100","3","33","3318",2086,2286,1.09587727708533
"9505",Medagoda,"3318135","3","33","3318",1659,7359,4.43580470162749
"9506",Medayala,"3318175","3","33","3318",1628,9028,5.54545454545455
"9507",Metigathwala,"3318060","3","33","3318",3057,4357,1.42525351651946
"9905",Namaneliya,"3325045","3","33","3325",998,1098,1.1002004008016
"9508",Netalaporuwa,"3318240","3","33","3318",1967,2567,1.30503304524657
"9257",Ihala Lelwala,"3121140","3","31","3121",1595,3995,2.50470219435737
"9514",Thalawa South,"3318040","3","33","3318",2800,9000,3.21428571428571
"9509",Pahalagama,"3318075","3","33","3318",3777,15577,4.12417262377548
"9510",Rathmalwala,"3318015","3","33","3318",1962,5562,2.8348623853211
"9511",Sooriyapokuna,"3318070","3","33","3318",2977,7077,2.37722539469264
"9258",Ihala Maddegama,"3121115","3","31","3121",1057,1057,1
"9261",Koswatta,"3121045","3","31","3121",812,1412,1.73891625615764
"9526",Beliatta South,"3330240","3","33","3330",211,9511,45.0758293838863
"9516",Uswewa,"3318055","3","33","3318",5080,8080,1.59055118110236
"9517",Wakamulla,"3318155","3","33","3318",1929,3029,1.57024364955936
"9527",Beliatta Town,"3330190","3","33","3330",362,19562,54.0386740331492
"9518",Weeragaswewa,"3318125","3","33","3318",1827,8127,4.44827586206897
"9519",Yakagala,"3318225","3","33","3318",3240,26840,8.28395061728395
"9520",Agulmaduwa,"3330115","3","33","3330",1092,1192,1.09157509157509
"9521",Ambagasdeniya,"3330145","3","33","3330",1057,1257,1.18921475875118
"9522",Ambala North,"3330275","3","33","3330",1061,2461,2.31950989632422
"9523",Ambala West,"3330280","3","33","3330",1084,2484,2.29151291512915
"9524",Aranwela North,"3330120","3","33","3330",1035,1435,1.38647342995169
"9525",Aranwela West,"3330205","3","33","3330",473,9273,19.6046511627907
"9274",Pahala Maddegama,"3121070","3","31","3121",2064,2464,1.1937984496124
"9529",Beligalla North,"3330050","3","33","3330",920,2220,2.41304347826087
"9530",Beligalla South,"3330055","3","33","3330",662,1162,1.75528700906344
"9531",Dammulla East,"3330060","3","33","3330",1108,8308,7.49819494584838
"9537",Galagama North,"3330325","3","33","3330",1092,3092,2.83150183150183
"9535",Eldeniya,"3330155","3","33","3330",1141,4141,3.62927256792287
"9533",Dedduwawala,"3330320","3","33","3330",1764,10664,6.0453514739229
"9279",Warukandeniya,"3121090","3","31","3121",6243,6243,1
"9534",Dedduwawala East,"3330315","3","33","3330",1595,8095,5.07523510971787
"9538",Galagama South,"3330335","3","33","3330",933,933,1
"9539",Galagama West,"3330330","3","33","3330",1818,2318,1.27502750275028
"9540",Galwewa,"3330130","3","33","3330",653,2853,4.36906584992343
"9285",Godamuna North,"3115045","3","31","3115",1993,3193,1.60210737581535
"9541",Getamanna East,"3330165","3","33","3330",971,971,1
"9542",Getamanna North,"3330150","3","33","3330",1434,2034,1.418410041841
"9543",Getamanna South,"3330265","3","33","3330",890,3790,4.25842696629214
"9289",Horangalla West,"3115155","3","31","3115",935,2035,2.17647058823529
"9544",Getamanna West,"3330160","3","33","3330",1967,4167,2.11845449923742
"9545",Godawela,"3330135","3","33","3330",1668,8468,5.07673860911271
"9546",Ihala Beligalla East,"3330035","3","33","3330",978,1178,1.20449897750511
"9547",Ihala Beligalla West,"3330045","3","33","3330",1344,2744,2.04166666666667
"9552",Karambaketiya,"3330125","3","33","3330",548,5348,9.75912408759124
"9549",Kahawatta,"3330105","3","33","3330",1359,11659,8.57910228108904
"9554",Kudaheella East,"3330245","3","33","3330",808,3008,3.72277227722772
"9556",Kudaheella South,"3330290","3","33","3330",1468,11168,7.60762942779292
"9082",Pitiwella North,"3136480","3","31","3136",227,9327,41.0881057268723
"9557",Mahaheella East,"3330170","3","33","3330",1615,3415,2.11455108359133
"9558",Mahaheella North,"3330260","3","33","3330",530,1730,3.26415094339623
"9568",Nihiluwa West,"3330080","3","33","3330",1041,2241,2.15273775216138
"9559",Mahaheella West,"3330255","3","33","3330",1128,2628,2.32978723404255
"9309",Porawagama South,"3115125","3","31","3115",2278,4178,1.83406496927129
"9560",Maligathenna,"3330005","3","33","3330",1244,1244,1
"9561",Medagoda,"3330235","3","33","3330",391,5691,14.5549872122762
"9563",Miriswatta,"3330285","3","33","3330",478,978,2.04602510460251
"9564",Nakulugamuwa North,"3330350","3","33","3330",842,3642,4.32541567695962
"9565",Nakulugamuwa West,"3330345","3","33","3330",386,1586,4.10880829015544
"9566",Nayakawatta,"3330270","3","33","3330",1903,3203,1.68313189700473
"9567",Nihiluwa East,"3330090","3","33","3330",1181,7681,6.50381033022862
"9570",Ovilana,"3330295","3","33","3330",870,3270,3.75862068965517
"9572",Palapotha East,"3330305","3","33","3330",1217,2517,2.06820049301561
"9573",Palapotha West,"3330310","3","33","3330",1084,1384,1.27675276752768
"9574",Pallattara East,"3330025","3","33","3330",1695,2495,1.47197640117994
"9316",Dammala Colony,"3118085","3","31","3118",1050,1050,1
"9575",Pallattara South,"3330020","3","33","3330",1016,1016,1
"9576",Pallattara West,"3330015","3","33","3330",1558,1658,1.06418485237484
"9577",Panamulla,"3330140","3","33","3330",886,2086,2.35440180586907
"9108",Werellana,"3136185","3","31","3136",138,8338,60.4202898550725
