gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,guf_count,guf_sum,guf_mean,Shape_Area
"5776",Ihala Weerakodiyana,"6175005","6","61","6175",22332.000000000000000,29835.000000000000000,1.335975282106394,3363163.14
"5766",Bibiladeniya,"6175170","6","61","6175",22180.000000000000000,40800.000000000000000,1.839495040577096,3343553.44
"5767",Bunnehepola,"6175110","6","61","6175",33593.000000000000000,66045.000000000000000,1.966034590539696,5062642.68
"5769",Dummalasooriya,"6175085","6","61","6175",9131.000000000000000,171615.000000000000000,18.794765085970869,1375669.74
"5770",Dunakadeniya North,"6175155","6","61","6175",15278.000000000000000,57375.000000000000000,3.755399921455688,2304014.48
"5777",Ihala Yagamwela,"6175065","6","61","6175",8941.000000000000000,54315.000000000000000,6.074823845207471,1348403.54
"5772",Gahalagaswala,"6175070","6","61","6175",9842.000000000000000,14790.000000000000000,1.502743344848608,1484183.27
"5778",Ihalagama North,"6175115","6","61","6175",8177.000000000000000,162690.000000000000000,19.896049896049895,1231710.89
"5773",Habarawewa,"6175030","6","61","6175",18209.000000000000000,5865.000000000000000,0.322093470261958,2743205.04
"5774",Henegedara,"6175140","6","61","6175",22549.000000000000000,0.000000000000000,0.000000000000000,3400297.99
"5775",Horathepola,"6175185","6","61","6175",28614.000000000000000,13770.000000000000000,0.481232962885301,4311636.85
"5779",Ihalagama South,"6175130","6","61","6175",7557.000000000000000,61710.000000000000000,8.165938864628821,1138072.14
"5780",Ilippugamuwa,"6175210","6","61","6175",7994.000000000000000,0.000000000000000,0.000000000000000,1204818.04
"5783",Kanubichchiya,"6175145","6","61","6175",18935.000000000000000,0.000000000000000,0.000000000000000,2854196.62
"5784",Kappangamuwa,"6175045","6","61","6175",26263.000000000000000,27285.000000000000000,1.038914061607585,3957428.16
"5786",Kattimahana,"6175095","6","61","6175",20755.000000000000000,34935.000000000000000,1.683208865333655,3126826.63
"5958",Mukkandaluwa,"6230160","6","62","6230",25343.000000000000000,54825.000000000000000,2.163319259756145,3817312.72
"5787",Kekunawala,"6175035","6","61","6175",18933.000000000000000,45645.000000000000000,2.410869909681508,2852873.61
"339",Amunugama North,"2127140","2","21","2127",4625.000000000000000,31620.000000000000000,6.836756756756757,698338.49
"359",Galmaduwa,"2127345","2","21","2127",3255.000000000000000,512805.000000000000000,157.543778801843331,491044.90
"5788",Kootharippuwa,"6175195","6","61","6175",15362.000000000000000,10965.000000000000000,0.713774248144773,2313821.45
"13961",Werawatta,"1303080","1","13","1303",1978.000000000000000,253725.000000000000000,128.273508594539948,298508.49
"5789",Kovulwewa,"6175010","6","61","6175",33136.000000000000000,1275.000000000000000,0.038477788507967,4995970.22
"5790",Kumara Udawela,"6175215","6","61","6175",18985.000000000000000,19380.000000000000000,1.020805899394259,2861234.79
"5791",Kumbukgahamulla,"6175205","6","61","6175",12705.000000000000000,144840.000000000000000,11.400236127508855,1916578.95
"5802",Siyambalagasruppa East,"6175075","6","61","6175",9093.000000000000000,54825.000000000000000,6.029363246453316,1369659.57
"5792",Mahaagara,"6175135","6","61","6175",27628.000000000000000,41820.000000000000000,1.513681772115245,4163543.53
"5793",Meegahapelessa,"6175165","6","61","6175",17797.000000000000000,5610.000000000000000,0.315221666573018,2682591.02
"5794",Nawasigahawatta,"6175190","6","61","6175",30523.000000000000000,7905.000000000000000,0.258985027684042,4600622.36
"5795",Pahala Weerakodiyana,"6175015","6","61","6175",11915.000000000000000,0.000000000000000,0.000000000000000,1796620.95
"5796",Pahala Yagamwela,"6175060","6","61","6175",8314.000000000000000,51000.000000000000000,6.134231416887178,1251772.83
"340",Amunugama South,"2127145","2","21","2127",4390.000000000000000,58395.000000000000000,13.301822323462414,662602.83
"13965",Gammana West,"1339225","1","13","1339",10470.000000000000000,129285.000000000000000,12.348137535816619,1583027.22
"5797",Pahalagama,"6175125","6","61","6175",29508.000000000000000,75480.000000000000000,2.557950386335909,4446858.70
"341",Arangala North,"2127330","2","21","2127",3759.000000000000000,142545.000000000000000,37.920989624900237,566550.42
"5803",Siyambalagasruppa West,"6175080","6","61","6175",14106.000000000000000,55080.000000000000000,3.904721395150999,2125591.56
"342",Arangala South,"2127340","2","21","2127",2617.000000000000000,107100.000000000000000,40.924722965227360,394537.29
"5798",Palugamuwa,"6175100","6","61","6175",28786.000000000000000,125715.000000000000000,4.367227124296533,4337890.69
"5799",Paranagama,"6175120","6","61","6175",19805.000000000000000,9435.000000000000000,0.476394849785408,2986589.56
"5800",Polgaha Agara,"6175150","6","61","6175",16237.000000000000000,81855.000000000000000,5.041263780254973,2445970.29
"5801",Rantetiyawa,"6175020","6","61","6175",19549.000000000000000,0.000000000000000,0.000000000000000,2943962.19
"5804",Thunthota,"6175090","6","61","6175",6271.000000000000000,115770.000000000000000,18.461170467230108,946689.57
"5805",Udadeniya,"6175160","6","61","6175",26876.000000000000000,6375.000000000000000,0.237200476261348,4048942.99
"5806",Walpitagama,"6175180","6","61","6175",16069.000000000000000,3570.000000000000000,0.222166905221233,2422026.05
"5807",Wathuwatta,"6175025","6","61","6175",25153.000000000000000,15555.000000000000000,0.618415298373951,3790564.12
"5808",Ambakadawara,"6136205","6","61","6136",16942.000000000000000,0.000000000000000,0.000000000000000,2550790.16
"5809",Amunugama,"6136145","6","61","6136",26514.000000000000000,0.000000000000000,0.000000000000000,3995415.45
"5810",Avulegama,"6136090","6","61","6136",14022.000000000000000,15810.000000000000000,1.127513906718015,2112426.65
"5811",Bayawa,"6136095","6","61","6136",22919.000000000000000,10200.000000000000000,0.445045595357564,3451918.90
"5812",Deegithawa,"6136055","6","61","6136",31628.000000000000000,510.000000000000000,0.016124952573669,4765816.53
"5813",Divulakele,"6136110","6","61","6136",14652.000000000000000,0.000000000000000,0.000000000000000,2206844.78
"343",Aswalapitiya,"2127375","2","21","2127",3733.000000000000000,225420.000000000000000,60.385748727564959,563328.87
"5814",Ebawalapitiya,"6136025","6","61","6136",16897.000000000000000,16830.000000000000000,0.996034799076759,2545553.06
"5815",Elavitigama,"6136245","6","61","6136",33054.000000000000000,25755.000000000000000,0.779179524414594,4980311.21
"349",Degaldoruwa,"2127200","2","21","2127",2003.000000000000000,67575.000000000000000,33.736894658012979,301947.98
"5821",Halmillewa,"6136005","6","61","6136",23130.000000000000000,0.000000000000000,0.000000000000000,3485397.97
"5816",Embawa,"6136275","6","61","6136",15031.000000000000000,10455.000000000000000,0.695562504158073,2265596.42
"5818",Ginipendegama,"6136225","6","61","6136",17206.000000000000000,3825.000000000000000,0.222306172265489,2592790.46
"5819",Goluwawa,"6136150","6","61","6136",44084.000000000000000,0.000000000000000,0.000000000000000,6639490.45
"344",Balagolla East,"2127370","2","21","2127",21215.000000000000000,1514445.000000000000000,71.385576243224136,3198212.76
"5820",Habarawa,"6136200","6","61","6136",24325.000000000000000,7905.000000000000000,0.324974306269270,3667522.44
"345",Balagolla West,"2127365","2","21","2127",4222.000000000000000,594405.000000000000000,140.787541449549963,636300.98
"346",Bigaskumbura,"2127130","2","21","2127",2678.000000000000000,23205.000000000000000,8.665048543689320,404476.75
"5824",Ipalawa,"6136160","6","61","6136",50263.000000000000000,27285.000000000000000,0.542844637208284,7571849.69
"5825",Kahagolla,"6136195","6","61","6136",21512.000000000000000,36975.000000000000000,1.718808107103012,3238352.13
"5827",Karandawetiya,"6136070","6","61","6136",19082.000000000000000,1530.000000000000000,0.080180274604339,2872519.59
"5828",Kelegama,"6136015","6","61","6136",36679.000000000000000,0.000000000000000,0.000000000000000,5525953.26
"5829",Kithulwehera,"6136155","6","61","6136",30429.000000000000000,0.000000000000000,0.000000000000000,4583048.13
"5831",Madatuwa,"6136175","6","61","6136",24630.000000000000000,1785.000000000000000,0.072472594397077,3711008.93
"5833",Malwana,"6136280","6","61","6136",34407.000000000000000,86445.000000000000000,2.512424797279623,5181841.07
"5834",Mamunuwa,"6136165","6","61","6136",28224.000000000000000,13770.000000000000000,0.487882653061224,4252763.78
"5835",Medagama,"6136220","6","61","6136",15782.000000000000000,145605.000000000000000,9.226016981371183,2377373.58
"5836",Mellapotta,"6136030","6","61","6136",13404.000000000000000,30855.000000000000000,2.301924798567592,2017865.43
"5837",Minuwangete,"6136045","6","61","6136",24450.000000000000000,38505.000000000000000,1.574846625766871,3683144.44
"5838",Mirihanegama,"6136185","6","61","6136",13546.000000000000000,0.000000000000000,0.000000000000000,2041147.58
"5839",Muwanwellegedara,"6136100","6","61","6136",14033.000000000000000,4590.000000000000000,0.327086154065417,2115001.83
"5876",Hanwella,"6166090","6","61","6166",11974.000000000000000,0.000000000000000,0.000000000000000,1803113.64
"5841",Naramana,"6136120","6","61","6136",33734.000000000000000,255.000000000000000,0.007559139147448,5081250.56
"5842",Nelliya,"6136050","6","61","6136",37374.000000000000000,44625.000000000000000,1.194011879916520,5630727.91
"5843",Netiya,"6136135","6","61","6136",51119.000000000000000,0.000000000000000,0.000000000000000,7700985.56
"5844",Padeniya,"6136170","6","61","6136",31243.000000000000000,55845.000000000000000,1.787440386646609,4704743.48
"5845",Pattalegedara,"6136180","6","61","6136",16968.000000000000000,0.000000000000000,0.000000000000000,2556576.51
"5846",Pennithawa,"6136210","6","61","6136",19703.000000000000000,18360.000000000000000,0.931837791199310,2968859.82
"5847",Piyumgalla,"6136240","6","61","6136",15426.000000000000000,68595.000000000000000,4.446713341112408,2322581.98
"5848",Pothuwewa,"6136130","6","61","6136",25904.000000000000000,0.000000000000000,0.000000000000000,3901572.10
"5858",Wanduressa Welgala,"6136035","6","61","6136",17364.000000000000000,0.000000000000000,0.000000000000000,2614501.98
"5849",Rabukana,"6136085","6","61","6136",11397.000000000000000,0.000000000000000,0.000000000000000,1716448.58
"5850",Randeniya,"6136255","6","61","6136",42293.000000000000000,1020.000000000000000,0.024117466247370,6373245.03
"5851",Rathmale,"6136235","6","61","6136",14823.000000000000000,50745.000000000000000,3.423396073669298,2234068.78
"5852",Thambarawa,"6136125","6","61","6136",26941.000000000000000,5865.000000000000000,0.217697932519209,4057225.33
"5853",Thennakongama,"6136010","6","61","6136",24032.000000000000000,0.000000000000000,0.000000000000000,3619364.08
"5854",Thissawa,"6136140","6","61","6136",19570.000000000000000,0.000000000000000,0.000000000000000,2948199.36
"5855",Vilakatupotha,"6136270","6","61","6136",17381.000000000000000,293250.000000000000000,16.871871583913467,2620188.01
"5856",Walpaluwa,"6136040","6","61","6136",18648.000000000000000,12240.000000000000000,0.656370656370656,2809235.65
"6034",Ihala Bujjampola,"6248080","6","62","6248",28053.000000000000000,85425.000000000000000,3.045128863223185,4229048.10
"6035",Ihala Dummalakotuwa,"6248135","6","62","6248",4428.000000000000000,112200.000000000000000,25.338753387533874,667253.31
"5859",Wariyapola,"6136230","6","61","6136",20439.000000000000000,392445.000000000000000,19.200792602377806,3078678.35
"1826",Deniyagama,"2306490","2","23","2306",3323.000000000000000,0.000000000000000,0.000000000000000,502373.44
"350",Delgaslanda,"2127060","2","21","2127",4541.000000000000000,0.000000000000000,0.000000000000000,683487.30
"5860",Welawa,"6136080","6","61","6136",21070.000000000000000,6885.000000000000000,0.326767916468913,3173126.61
"5861",Werapola,"6136260","6","61","6136",24862.000000000000000,100980.000000000000000,4.061620143190411,3745819.76
"5862",Werella,"6136115","6","61","6136",23521.000000000000000,27030.000000000000000,1.149185833935632,3543014.60
"5867",Bulupitiya,"6166115","6","61","6166",10974.000000000000000,18105.000000000000000,1.649808638600328,1654338.42
"5863",Wewagedara,"6136250","6","61","6136",33406.000000000000000,94860.000000000000000,2.839609650960905,5033441.05
"351",Deliwalathenna,"2127095","2","21","2127",15386.000000000000000,28305.000000000000000,1.839659430651241,2319661.11
"6159",Pookulama,"6236230","6","62","6236",2783.000000000000000,4590.000000000000000,1.649299317283507,419046.81
"5864",Algama,"6166180","6","61","6166",15599.000000000000000,0.000000000000000,0.000000000000000,2352265.49
"6166",Thambagalla Watta,"6236050","6","62","6236",5237.000000000000000,0.000000000000000,0.000000000000000,788116.72
"5865",Ambahera,"6166145","6","61","6166",18641.000000000000000,30090.000000000000000,1.614183788423368,2809626.33
"5866",Bamunugedara,"6166020","6","61","6166",20626.000000000000000,0.000000000000000,0.000000000000000,3108556.85
"5868",Clovis Watta,"6166075","6","61","6166",11204.000000000000000,7140.000000000000000,0.637272402713317,1689597.24
"5869",Damunugala,"6166065","6","61","6166",12543.000000000000000,0.000000000000000,0.000000000000000,1888880.83
"5870",Dehikumbura,"6166155","6","61","6166",21553.000000000000000,102510.000000000000000,4.756182433999907,3249101.13
"5871",Galabadagama,"6166150","6","61","6166",14023.000000000000000,0.000000000000000,0.000000000000000,2112049.47
"9728",Okewela,"3327115","3","33","3327",13345.000000000000000,2550.000000000000000,0.191082802547771,2016211.31
"6010",Thittakade,"6233110","6","62","6233",25705.000000000000000,169320.000000000000000,6.587045321921805,3871334.89
"5872",Gallehera,"6166025","6","61","6166",7908.000000000000000,510.000000000000000,0.064491654021244,1194369.56
"5873",Ginipenda,"6166100","6","61","6166",16242.000000000000000,23715.000000000000000,1.460103435537495,2446442.50
"5874",Godavita,"6166140","6","61","6166",19997.000000000000000,510.000000000000000,0.025503825573836,3014281.62
"5875",Gonawa,"6166040","6","61","6166",20889.000000000000000,5100.000000000000000,0.244147637512566,3146152.60
"6463",Kollankalady,"4112070","4","41","4112",10191.000000000000000,14535.000000000000000,1.426258463350015,1527057.18
"5877",Hurukggamuwa,"6166095","6","61","6166",29251.000000000000000,0.000000000000000,0.000000000000000,4408799.79
"5878",Kadadunna,"6166030","6","61","6166",14089.000000000000000,1275.000000000000000,0.090496131733977,2120741.16
"6019",Bothalegama,"6248005","6","62","6248",9396.000000000000000,68595.000000000000000,7.300446998722861,1416883.27
"5879",Kaduruwella,"6166185","6","61","6166",17536.000000000000000,48960.000000000000000,2.791970802919708,2643607.03
"5880",Kalugamuwa,"6166105","6","61","6166",18240.000000000000000,99705.000000000000000,5.466282894736842,2750773.43
"5893",Sandagala South,"6166055","6","61","6166",5414.000000000000000,10710.000000000000000,1.978204654599187,815491.31
"5881",Kanumale,"6166135","6","61","6166",17182.000000000000000,87720.000000000000000,5.105342800605285,2588937.70
"5883",Madawala North,"6166050","6","61","6166",15576.000000000000000,1785.000000000000000,0.114599383667180,2347697.93
"5884",Madawala South,"6166080","6","61","6166",15576.000000000000000,4080.000000000000000,0.261941448382126,2346367.94
"5889",Piduruwella,"6166070","6","61","6166",20940.000000000000000,27285.000000000000000,1.303008595988539,3156097.84
"6613",Sangiliyan Thoppu,"4133105","4","41","4133",7690.000000000000000,420240.000000000000000,54.647594278283485,1153520.46
"5885",Medagama,"6166010","6","61","6166",28256.000000000000000,10200.000000000000000,0.360985277463194,4255496.02
"5886",Mudunna,"6166085","6","61","6166",12645.000000000000000,0.000000000000000,0.000000000000000,1907331.13
